Launcher/Target Velocity,Launcher/Error,Launcher/Launcher Velocity,FPGA Time,Drivetrain/Odometry Pose X,Drivetrain/Odometry Pose Y,Drivetrain/Odometry Pose Heading,Drivetrain/Left Wheel Measured Speed,Drivetrain/Right Wheel Measured Speed,Drivetrain/Left Wheel Setpoint,Drivetrain/Right Wheel Setpoint,Battery Voltage,NavX/WorldLinearAccelX,NavX/WorldLinearAccelY,NavX/WorldLinearAccelZ,NavX/RawAccelX,NavX/RawAccelY,NavX/RawAccelZ,Motor Faults,PDP/PDP0 Current,PDP/PDP1 Current,PDP/PDP2 Current,PDP/PDP3 Current,PDP/PDP4 Current,PDP/PDP5 Current,PDP/PDP6 Current,PDP/PDP7 Current,PDP/PDP8 Current,PDP/PDP9 Current,PDP/PDP10 Current,PDP/PDP11 Current,PDP/PDP12 Current,PDP/PDP13 Current,PDP/PDP14 Current,PDP/PDP15 Current,PDP/PDP Temp,PDP/PDP Total Current,PDP/PDP Total Energy,PDP/PDP Total Power,PDP/PDP Input Voltage,Drivetrain/Trajectory Pose X,Drivetrain/Trajectory Pose Y,Drivetrain/Trajectory Pose Heading
0.0000,0.0000,0.0000,14.480,4.5245,2.3139,-22.211,1.5129,0.59761,2.5312,0.48421,11.286,-0.34016,-0.34016,-0.34016,0.0000,0.0000,0.0000,,1.8750,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.875,14.625,0.0000,23.004,35.375,80889,401.50,11.300,4.6084,2.0432,-53.734
0.0000,0.0000,0.0000,14.500,4.5441,2.3055,-23.127,1.5240,0.58755,2.5422,0.45019,11.493,0.20859,0.20859,0.20859,0.0000,0.0000,0.0000,,1.8750,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.875,14.625,0.0000,23.004,35.375,80897,403.25,11.350,4.6206,2.0265,-55.450
0.0000,0.0000,0.0000,14.521,4.5632,2.2968,-24.961,1.5364,0.57492,2.5574,0.41562,11.474,0.23438,0.23438,0.23438,0.0000,0.0000,0.0000,,2.0000,2.8750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.750,16.375,0.0000,23.004,37.000,80906,425.50,11.500,4.6327,2.0079,-57.340
0.0000,0.0000,0.0000,14.540,4.5816,2.2880,-25.916,1.5454,0.55844,2.5799,0.41925,11.066,-0.059814,-0.059814,-0.059814,0.0000,0.0000,0.0000,,2.0000,2.8750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.750,16.375,0.0000,23.004,37.000,80914,418.00,11.450,4.6443,1.9893,-59.233
0.0000,0.0000,0.0000,14.560,4.6001,2.2786,-27.912,1.5512,0.54603,2.5900,0.39065,11.229,-0.026230,-0.026230,-0.026230,0.0000,0.0000,0.0000,,2.0000,2.8750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.750,16.375,0.0000,23.004,37.000,80923,425.50,11.450,4.6541,1.9722,-60.953
0.0000,0.0000,0.0000,14.581,4.6182,2.2686,-28.923,1.5585,0.52526,2.6136,0.40331,11.455,-0.083344,-0.083344,-0.083344,0.0000,0.0000,0.0000,,2.0000,2.8750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.750,16.375,0.0000,23.004,40.000,80932,450.00,11.250,4.6643,1.9531,-62.861
0.0000,0.0000,0.0000,14.600,4.6222,2.2663,-29.959,1.5677,0.50043,2.6266,0.37728,11.336,-0.10457,-0.10457,-0.10457,0.0000,0.0000,0.0000,,1.7500,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.375,17.875,0.0000,23.004,40.000,80941,460.00,11.250,4.6735,1.9343,-64.719
0.0000,0.0000,0.0000,14.621,4.6399,2.2559,-31.016,1.5713,0.48288,2.6896,0.40204,11.104,-0.18492,-0.18492,-0.18492,0.0000,0.0000,0.0000,,1.7500,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.375,17.875,0.0000,23.004,40.000,80950,456.00,11.400,4.6823,1.9149,-66.622
0.0000,0.0000,0.0000,14.640,4.6570,2.2450,-33.168,1.5713,0.47325,2.7013,0.37939,11.028,-0.17400,-0.17400,-0.17400,0.0000,0.0000,0.0000,,1.7500,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.375,17.875,0.0000,23.004,39.500,80959,444.38,11.250,4.6902,1.8958,-68.482
0.0000,0.0000,0.0000,14.661,4.6913,2.2216,-35.359,1.5955,0.46062,2.7452,0.40454,11.323,-0.045181,-0.045181,-0.045181,0.0000,0.0000,0.0000,,2.1250,3.3750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.625,16.375,0.0000,23.004,39.500,80968,442.38,11.250,4.6997,1.8698,-70.976
0.0000,0.0000,0.0000,14.681,4.7085,2.2090,-36.467,1.6118,0.46148,2.6830,0.36911,11.323,-0.27443,-0.27443,-0.27443,0.0000,0.0000,0.0000,,2.1250,3.3750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.625,16.375,0.0000,23.004,39.500,80976,440.38,11.200,4.7044,1.8563,-72.259
0.0000,0.0000,0.0000,14.701,4.7085,2.2090,-37.578,1.6177,0.46512,2.6906,0.34999,11.210,-0.16890,-0.16890,-0.16890,0.0000,0.0000,0.0000,,2.1250,3.3750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.625,16.375,0.0000,23.004,43.000,80986,490.13,11.150,4.7102,1.8365,-74.110
0.0000,0.0000,0.0000,14.721,4.7250,2.1960,-38.707,1.6269,0.46448,2.7678,0.39805,11.060,0.072388,0.072388,0.072388,0.0000,0.0000,0.0000,,2.2500,3.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.250,19.375,0.0000,23.004,43.000,80996,483.75,11.150,4.7160,1.8154,-76.067
0.0000,0.0000,0.0000,14.740,4.7411,2.1828,-39.831,1.6269,0.46448,2.7760,0.38303,11.273,-0.34315,-0.34315,-0.34315,0.0000,0.0000,0.0000,,2.2500,3.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.250,19.375,0.0000,23.004,43.000,81005,479.38,11.150,4.7206,1.7948,-77.938
0.0000,0.0000,0.0000,14.760,4.7574,2.1689,-40.978,1.6391,0.47261,2.7826,0.36964,11.104,-0.35237,-0.35237,-0.35237,0.0000,0.0000,0.0000,,2.2500,3.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.250,19.375,0.0000,23.004,43.000,81015,479.38,11.150,4.7248,1.7749,-79.729
0.0000,0.0000,0.0000,14.781,4.7859,2.1427,-44.344,1.6505,0.48031,2.7870,0.35623,11.217,-0.14047,-0.14047,-0.14047,0.0000,0.0000,0.0000,,2.1250,3.3750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.250,19.500,0.0000,21.972,45.250,81025,506.75,11.150,4.7279,1.7543,-81.539
0.0000,0.0000,0.0000,14.801,4.8013,2.1273,-45.509,1.6689,0.48010,2.7712,0.39419,11.204,-0.22792,-0.22792,-0.22792,0.0000,0.0000,0.0000,,2.1250,3.3750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.250,19.500,0.0000,23.004,45.250,81035,513.50,11.250,4.7310,1.7329,-83.402
0.0000,0.0000,0.0000,14.821,4.8159,2.1119,-46.698,1.6824,0.47282,2.7784,0.38502,11.016,-0.32333,-0.32333,-0.32333,0.0000,0.0000,0.0000,,2.1250,3.3750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.250,19.500,0.0000,21.972,45.250,81046,506.75,11.200,4.7329,1.7107,-85.279
0.0000,0.0000,0.0000,14.841,4.8192,2.1082,-47.901,1.6856,0.48074,2.7839,0.37997,11.210,-0.29393,-0.29393,-0.29393,0.0000,0.0000,0.0000,,2.2500,3.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.250,16.875,0.0000,23.004,39.625,81055,449.63,11.350,4.7345,1.6900,-87.013
0.0000,0.0000,0.0000,14.860,4.8337,2.0918,-49.082,1.6856,0.48481,2.8397,0.42650,11.305,-0.19104,-0.19104,-0.19104,0.0000,0.0000,0.0000,,2.2500,3.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.250,16.875,0.0000,23.004,39.625,81064,449.63,11.350,4.7351,1.6685,-88.760
0.0000,0.0000,0.0000,14.881,4.8506,2.0715,-52.572,1.6918,0.48074,2.8450,0.42233,10.990,-0.36264,-0.36264,-0.36264,0.0000,0.0000,0.0000,,2.2500,3.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.250,16.875,0.0000,21.972,39.625,81072,441.75,11.350,4.7354,1.6465,-90.525
0.0000,0.0000,0.0000,14.900,4.8608,2.0578,-53.736,1.6918,0.49894,2.8709,0.51647,10.859,-0.32480,-0.32480,-0.32480,0.0000,0.0000,0.0000,,2.2500,3.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.250,17.875,0.0000,23.004,40.375,81081,452.13,11.300,4.7347,1.6248,-92.215
0.0000,0.0000,0.0000,14.921,4.8739,2.0396,-54.901,1.6922,0.51542,2.8896,0.53011,10.909,-0.42259,-0.42259,-0.42259,0.0000,0.0000,0.0000,,2.1250,3.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.250,17.875,0.0000,23.004,40.375,81090,446.13,11.050,4.7337,1.6033,-93.864
0.0000,0.0000,0.0000,14.940,4.8869,2.0206,-56.065,1.6995,0.53746,2.8945,0.52940,11.229,-0.42812,-0.42812,-0.42812,0.0000,0.0000,0.0000,,2.1250,3.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.250,17.875,0.0000,23.004,40.375,81099,448.13,11.100,4.7317,1.5806,-95.559
0.0000,0.0000,0.0000,14.960,4.9097,1.9860,-57.217,1.7320,0.53746,2.8945,0.52787,11.148,-0.33600,-0.33600,-0.33600,0.0000,0.0000,0.0000,,2.1250,3.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.250,17.875,0.0000,23.004,48.125,81110,541.38,11.100,4.7295,1.5595,-97.103
0.0000,0.0000,0.0000,14.980,4.9225,1.9658,-58.354,1.7513,0.56336,2.8426,0.47341,11.229,-0.30873,-0.30873,-0.30873,0.0000,0.0000,0.0000,,2.2500,3.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.250,21.375,0.0000,23.004,48.125,81121,529.38,11.250,4.7263,1.5375,-98.667
0.0000,0.0000,0.0000,15.000,4.9344,1.9453,-60.640,1.7599,0.58520,2.8419,0.47447,11.129,-0.092529,-0.092529,-0.092529,0.0000,0.0000,0.0000,,2.2500,3.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.250,21.375,0.0000,23.004,48.125,81132,546.13,11.450,4.7227,1.5152,-100.22
0.0000,0.0000,0.0000,15.020,4.9451,1.9246,-62.965,1.7650,0.59718,2.8609,0.54030,11.261,-0.012848,-0.012848,-0.012848,0.0000,0.0000,0.0000,,2.2500,3.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.250,21.375,0.0000,23.004,39.000,81140,440.63,11.300,4.7183,1.4929,-101.70
0.0000,0.0000,0.0000,15.040,4.9552,1.9039,-64.118,1.7684,0.59098,2.8841,0.61087,11.367,-0.30548,-0.30548,-0.30548,0.0000,0.0000,0.0000,,2.0000,3.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.500,17.375,0.0000,23.004,39.000,81149,440.63,11.300,4.7133,1.4702,-103.15
0.0000,0.0000,0.0000,15.060,4.9650,1.8828,-65.283,1.7631,0.58220,2.8901,0.62513,11.330,-0.24843,-0.24843,-0.24843,0.0000,0.0000,0.0000,,2.0000,3.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.500,17.375,0.0000,23.004,39.000,81158,442.63,11.300,4.7077,1.4474,-104.55
0.0000,0.0000,0.0000,15.081,4.9746,1.8610,-66.422,1.7519,0.59055,2.8967,0.63892,11.298,-0.24017,-0.24017,-0.24017,0.0000,0.0000,0.0000,,2.0000,3.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.500,17.375,0.0000,23.004,39.000,81167,438.75,11.300,4.7014,1.4251,-105.85
0.0000,0.0000,0.0000,15.100,4.9837,1.8389,-68.636,1.7442,0.60211,2.9179,0.65484,11.085,-0.30476,-0.30476,-0.30476,0.0000,0.0000,0.0000,,2.0000,3.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.250,17.750,0.0000,23.004,40.250,81176,456.75,11.350,4.6923,1.3967,-107.42
0.0000,0.0000,0.0000,15.120,4.9923,1.8163,-69.712,1.7412,0.62030,2.9350,0.71747,11.235,-0.54131,-0.54131,-0.54131,0.0000,0.0000,0.0000,,2.0000,3.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.250,17.750,0.0000,23.004,40.250,81185,452.75,11.250,4.6868,1.3796,-108.37
0.0000,0.0000,0.0000,15.141,5.0002,1.7923,-71.811,1.7532,0.65134,2.9442,0.72862,10.902,-0.21541,-0.21541,-0.21541,0.0000,0.0000,0.0000,,2.0000,3.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.250,17.750,0.0000,23.004,40.250,81194,446.75,11.250,4.6793,1.3564,-109.65
0.0000,0.0000,0.0000,15.161,5.0076,1.7681,-72.860,1.7665,0.68237,2.9722,0.78861,10.902,-0.37570,-0.37570,-0.37570,0.0000,0.0000,0.0000,,2.0000,3.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.250,17.750,0.0000,21.972,43.500,81204,491.50,11.100,4.6707,1.3334,-110.86
0.0000,0.0000,0.0000,15.180,5.0076,1.7681,-73.872,1.7778,0.73417,2.9796,0.79290,11.009,-0.44473,-0.44473,-0.44473,0.0000,0.0000,0.0000,,2.2500,3.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.500,18.625,0.0000,23.004,43.500,81214,485.00,11.200,4.6615,1.3112,-111.99
0.0000,0.0000,0.0000,15.200,5.0167,1.7357,-74.883,1.7982,0.76135,3.0584,0.86778,11.135,-0.30862,-0.30862,-0.30862,0.0000,0.0000,0.0000,,2.2500,3.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.500,18.625,0.0000,23.004,43.500,81223,485.00,11.150,4.6523,1.2888,-113.11
0.0000,0.0000,0.0000,15.221,5.0234,1.7102,-75.880,1.8204,0.79089,3.0444,0.85019,10.946,-0.38261,-0.38261,-0.38261,0.0000,0.0000,0.0000,,2.0000,3.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.875,19.250,0.0000,21.972,43.375,81233,474.88,10.950,4.6429,1.2663,-114.25
0.0000,0.0000,0.0000,15.240,5.0297,1.6839,-77.831,1.8365,0.79089,3.0526,0.85033,10.940,-0.35840,-0.35840,-0.35840,0.0000,0.0000,0.0000,,2.0000,3.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.875,19.250,0.0000,23.004,43.375,81242,481.38,11.100,4.6323,1.2437,-115.37
0.0000,0.0000,0.0000,15.260,5.0351,1.6570,-79.777,1.8474,0.81315,3.0797,0.89876,10.990,-0.36224,-0.36224,-0.36224,0.0000,0.0000,0.0000,,2.0000,3.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.875,19.250,0.0000,23.004,43.375,81252,485.75,11.100,4.6212,1.2217,-116.43
0.0000,0.0000,0.0000,15.280,5.0396,1.6304,-80.774,1.8669,0.82621,3.1070,0.94822,11.034,-0.31392,-0.31392,-0.31392,0.0000,0.0000,0.0000,,2.0000,3.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.875,19.250,0.0000,21.972,47.875,81263,531.38,11.100,4.6099,1.1994,-117.51
0.0000,0.0000,0.0000,15.300,5.0438,1.6033,-81.798,1.8804,0.83584,3.1168,0.94994,11.148,-0.41632,-0.41632,-0.41632,0.0000,0.0000,0.0000,,2.2500,3.3750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.375,21.875,0.0000,23.004,47.875,81274,538.50,11.250,4.5986,1.1770,-118.60
0.0000,0.0000,0.0000,15.320,5.0475,1.5757,-82.817,1.8921,0.85318,3.1251,0.94808,11.179,-0.43784,-0.43784,-0.43784,0.0000,0.0000,0.0000,,2.2500,3.3750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.375,21.875,0.0000,21.972,47.875,81284,531.38,11.100,4.5864,1.1555,-119.65
0.0000,0.0000,0.0000,15.340,5.0505,1.5477,-84.790,1.8988,0.86367,3.1459,0.94756,10.978,-0.31819,-0.31819,-0.31819,0.0000,0.0000,0.0000,,2.1250,3.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.375,21.875,0.0000,21.972,43.625,81294,488.50,11.200,4.5709,1.1299,-120.92
0.0000,0.0000,0.0000,15.360,5.0530,1.5196,-85.805,1.9069,0.87266,3.1626,0.99335,11.160,-0.40891,-0.40891,-0.40891,0.0000,0.0000,0.0000,,2.1250,3.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.375,18.000,0.0000,23.004,43.625,81304,492.88,11.200,4.5607,1.1129,-121.75
0.0000,0.0000,0.0000,15.381,5.0544,1.4915,-87.814,1.9153,0.88571,3.1727,0.99155,11.235,-0.30396,-0.30396,-0.30396,0.0000,0.0000,0.0000,,2.1250,3.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.375,18.000,0.0000,21.972,43.625,81313,484.13,11.100,4.5476,1.0911,-122.83
0.0000,0.0000,0.0000,15.401,5.0552,1.4631,-88.806,1.9339,0.89877,3.2025,1.0404,10.972,-0.53989,-0.53989,-0.53989,0.0000,0.0000,0.0000,,2.1250,3.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.375,18.000,0.0000,23.004,43.625,81323,490.75,11.250,4.5340,1.0710,-123.87
0.0000,0.0000,0.0000,15.420,5.0554,1.4432,-89.802,1.9339,0.91996,3.2122,1.0319,10.965,-0.35760,-0.35760,-0.35760,0.0000,0.0000,0.0000,,1.8750,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.000,20.000,0.0000,23.004,43.875,81333,489.13,11.150,4.5193,1.0502,-124.98
0.0000,0.0000,0.0000,15.441,5.0552,1.4045,-90.787,1.9566,0.93216,3.2453,1.0486,10.871,-0.33151,-0.33151,-0.33151,0.0000,0.0000,0.0000,,1.8750,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.000,20.000,0.0000,21.972,43.875,81343,482.63,11.100,4.5050,1.0299,-126.06
0.0000,0.0000,0.0000,15.460,5.0546,1.3752,-92.764,1.9566,0.94136,3.2247,1.0130,11.273,-0.35907,-0.35907,-0.35907,0.0000,0.0000,0.0000,,1.8750,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.000,20.000,0.0000,21.972,43.875,81353,491.38,11.100,4.4909,1.0100,-127.11
0.0000,0.0000,0.0000,15.480,5.0529,1.3456,-93.793,1.9778,0.95228,3.2548,1.0530,11.078,-0.32539,-0.32539,-0.32539,0.0000,0.0000,0.0000,,1.8750,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.875,21.125,0.0000,21.972,48.000,81363,540.00,11.250,4.4756,0.99071,-128.25
0.0000,0.0000,0.0000,15.502,5.0506,1.3159,-94.828,1.9949,0.95335,3.2649,1.0389,11.016,-0.40488,-0.40488,-0.40488,0.0000,0.0000,0.0000,,2.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.875,21.125,0.0000,21.972,48.000,81374,540.00,11.250,4.4593,0.97106,-129.44
0.0000,0.0000,0.0000,15.521,5.0476,1.2867,-96.882,1.9955,0.95335,3.2727,1.0256,11.091,-0.39328,-0.39328,-0.39328,0.0000,0.0000,0.0000,,2.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.875,21.125,0.0000,23.004,48.000,81385,540.00,11.250,4.4438,0.95221,-130.59
0.0000,0.0000,0.0000,15.540,5.0413,1.2376,-97.911,2.0039,0.95035,3.3040,1.0732,11.235,-0.31969,-0.31969,-0.31969,0.0000,0.0000,0.0000,,2.0000,3.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.000,17.875,0.0000,24.037,43.000,81395,481.50,11.250,4.4288,0.93410,-131.69
0.0000,0.0000,0.0000,15.561,5.0369,1.2082,-98.951,2.0120,0.94500,3.2596,0.99626,11.053,-0.28470,-0.28470,-0.28470,0.0000,0.0000,0.0000,,2.0000,3.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.000,17.875,0.0000,24.037,43.000,81404,483.75,11.250,4.4117,0.91620,-132.98
0.0000,0.0000,0.0000,15.581,5.0316,1.1786,-101.09,2.0178,0.94629,3.2684,0.97525,11.191,-0.44672,-0.44672,-0.44672,0.0000,0.0000,0.0000,,2.0000,3.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.000,17.875,0.0000,23.004,43.000,81414,475.13,11.250,4.3954,0.89939,-134.23
0.0000,0.0000,0.0000,15.601,5.0297,1.1694,-102.15,2.0216,0.94329,3.3058,1.0187,10.978,-0.23112,-0.23112,-0.23112,0.0000,0.0000,0.0000,,2.0000,3.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.000,17.875,0.0000,23.004,45.875,81424,516.00,11.300,4.3784,0.88196,-135.53
0.0000,0.0000,0.0000,15.621,5.0233,1.1411,-103.23,2.0336,0.93237,3.3759,1.0605,11.223,-0.40019,-0.40019,-0.40019,0.0000,0.0000,0.0000,,2.0000,2.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.875,20.250,0.0000,21.972,45.875,81434,513.75,11.200,4.3616,0.86475,-136.81
0.0000,0.0000,0.0000,15.640,5.0160,1.1124,-105.41,2.0336,0.92381,3.3893,1.0386,11.097,-0.34636,-0.34636,-0.34636,0.0000,0.0000,0.0000,,2.0000,2.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.875,20.250,0.0000,21.972,45.875,81445,509.13,11.200,4.3449,0.84980,-138.16
0.0000,0.0000,0.0000,15.660,5.0076,1.0830,-106.50,2.0533,0.92959,3.4291,1.0806,10.877,-0.40117,-0.40117,-0.40117,0.0000,0.0000,0.0000,,2.0000,2.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.875,20.250,0.0000,23.004,45.875,81445,509.13,11.200,4.3278,0.83455,-139.54
0.0000,0.0000,0.0000,15.680,4.9987,1.0541,-107.61,2.0589,0.93002,3.4400,1.0493,10.859,-0.32506,-0.32506,-0.32506,0.0000,0.0000,0.0000,,2.0000,2.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.875,20.250,0.0000,23.004,45.875,81445,509.13,11.200,4.3100,0.82003,-141.07
0.0000,0.0000,0.0000,15.700,4.9890,1.0255,-109.81,2.0647,0.92638,3.4535,1.0200,10.884,-0.54698,-0.54698,-0.54698,0.0000,0.0000,0.0000,,1.7500,2.8750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.750,20.750,0.0000,23.004,46.125,81455,514.25,11.300,4.2916,0.80537,-142.65
0.0000,0.0000,0.0000,15.720,4.9781,0.99649,-110.94,2.0899,0.94115,3.4859,1.0495,10.827,-0.20825,-0.20825,-0.20825,0.0000,0.0000,0.0000,,1.7500,2.8750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.750,20.750,0.0000,23.004,46.125,81465,509.63,11.300,4.2748,0.79310,-144.20
0.0000,0.0000,0.0000,15.740,4.9703,0.97670,-112.10,2.1051,0.95078,3.4948,1.0135,10.965,-0.41820,-0.41820,-0.41820,0.0000,0.0000,0.0000,,1.7500,2.8750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.750,20.750,0.0000,21.972,46.125,81475,509.63,11.200,4.2568,0.78027,-145.86
0.0000,0.0000,0.0000,15.760,4.9543,0.93936,-114.35,2.1143,0.94672,3.5428,1.0039,10.645,-0.30246,-0.30246,-0.30246,0.0000,0.0000,0.0000,,1.7500,2.8750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.750,20.750,0.0000,23.004,46.125,81485,507.38,11.000,4.2388,0.76874,-147.64
